Name,Description,Price1,Price2,Image
Thomas,Plancha Blanca 2000W / TH-7052,$14.990,$ Precio x Un : $0,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/654266a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Siegen,Secador de Pelo / SG-3031,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/834083a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Toalla de Baño Azul,$4.990,$ Precio x Un : $4.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/621289a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Crema de Pollo Sobre,$280,$ Precio x Kg : $3.889,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/489536a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Viva,Servilleta Cocktail Diseños,$1.030,$ Precio x Un : $52,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/924891a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hot Wheels,Guarda Auto Modular 8 Piezas,$3.990,$ Precio x Un : $3.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/941336a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Sandisk,Pendrive 32 GB Cruzer Blade SDCZ50,$4.990,$ Precio x Un : $4.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/635466a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lindt,Chocolate Lindor Cornet Milk,$5.350,$ Precio x Kg : $26.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/555199a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Keep,Termo Outdoor 1 L,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/906303a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Colador Extensible Acero Inoxidable,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/874750a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gillette,Máquina de Afeitar Mach3 Turbo,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/941966a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Fundas para Almohadas 2 Piezas 188 Hilos 50 x 70 cms,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/958449a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Skyn,Preservativo Extra Lubricated,$5.990,$ Precio x Un : $998,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/925185a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bambino,Pañales Color Celeste Bolsa,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/622759a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Oral-B,Cepillo dental Pro-Salud 7 Beneficios,$6.450,$ Precio x Un : $6.450,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/858249a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
LifeStyles,Preservativo Studded Rough Rider Caja,$7.690,$ Precio x Un : $641,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/630411a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Flor de Caña,Ron Botella,$8.790,$ Precio x L : $11.720,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1385a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kotanyi,Hierbas Italianas Frasco,$3.990,$ Precio x Kg : $83.125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/721877a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Set Baño Ceramica ( Varios Colores),$3.990,$ Precio x Un : $3.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/959373a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Maybelline ,"Delineador de Ojos Master Precise Negro 0,5 ml",$3.990,$ Precio x Un : $3.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/555187a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Chamonix,Helado de Mora Crema Pote,$3.990,$ Precio x L : $1.596,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/422053a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Capel,Mango Colada 12°,$3.990,$ Precio x L : $5.700,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/319007a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kotanyi,Chile Picante con Sal Marina Frasco,$3.990,$ Precio x Kg : $117.353,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/721881a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Europlas,Film Plástico,$3.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/769473a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Milo Activ-Go Bolsa,$4.190,$ Precio x Kg : $8.380,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/850002a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Providencia,Queque Volcán Bañado,$4.290,$ Precio x Kg : $5.047,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/859314a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Guallarauco,Pote helado tropical,$4.750,$ Precio x L : $5.278,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/542928a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Sandisk,Tarjeta de Memoria 32 GB & Adaptador,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/859366a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Itzy,Fragancia Itzy Surf,$2.310,$ Precio x L : $9.240,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/915972a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Itzy,Colonia Party Frasco,$2.310,$ Precio x L : $9.240,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/692392a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gelatti,Colonia Avengers,$2.750,$ Precio x Un : $196,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/808450a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
My Little Pony,Maquillaje Labial,$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/575354a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Set 2 Individuales Premiun,$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/964774a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Post-It,Banderitas de Colores Brillantes Surtidos con Dispensador 11.9 mm X 43.2 mm,$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/665970a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Virutex,Escobilla Fibra Suave,$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/269636a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Anasac,Fertilizante Urea Bolsa,$2.990,$ Precio x Kg : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/286967a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Set 3 Herméticos Cuadrado,$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/596048a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Anasac,Fertilizante Superfosfato Triple Bolsa,$2.990,$ Precio x Kg : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/286911a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Keep,Botella Metálica 600 ml (Varios Colores),$2.990,$ Precio x Un : $2.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/926569a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Coral,Colonia Mujer Chic,$3.190,$ Precio x L : $31.900,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/825657a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cristar,Set 6 Vasos De Tequila,$3.290,$ Precio x Un : $548,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/127756a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nivea,Crema Corporal Soft Mix It Berry Charming One,$3.490,$ Precio x L : $34.900,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/961957a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Arcor,Bon o Bon Leche 30un,$3.700,$ Precio x Kg : $8.222,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/878179a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Prego,Salsa Alfredo Crema Fresca Frasco,$3.920,$ Precio x Kg : $9.538,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/664458a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Campanario,Cóctel de Mango Colada,$3.990,$ Precio x L : $5.700,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/904621a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Spark Create Image,Balde con Formas,$3.990,$ Precio x Un : $3.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/924483a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Santa Rita,Vino Merlot Tres Medallas Viña Santa Rita Botella,$2.390,$ Precio x L : $3.414,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/297527a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Playtex,Tampones con Aplicador Plástico Regular Caja,$2.550,$ Precio x Un : $319,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/269736a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Jean Les Pins,Colonia Mujer Sexy Blue Caja,$2.890,$ Precio x Kg : $9.966,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/594569a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Drive,Detergente Drive Liquido DP Perfect Delicates,$3.990,$ Precio x Kg : $4.988,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937654a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Suave,Acondicionador Niños Frutilla Glamorosa Botella,$1.700,$ Precio x L : $4.857,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/751454a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Deliciosa,Azúcar Rubia,$1.990,$ Precio x Kg : $3.980,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937217a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Plato Sopa Redondo Emboss,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/932823a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Mezquino Con Diseño,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/932011a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kendy,Balde 11 Lts,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/586984a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clorinda,Cloro Gel Original Botella,$1.990,$ Precio x L : $1.327,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/630213a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Globos Lisos Colores Surtidos Bolsa,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/702339a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Buddy Pet,Snack Trocitos de Pollo Envueltos en Camote,$2.090,$ Precio x Kg : $20.900,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/830143a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Maybelline,Delineador Experto Negro,$2.890,$ Precio x Un : $2.890,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/573768a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Traper ,Acondicionador para Perros Botella,$3.090,$ Precio x L : $11.885,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/800987a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,"Colorantes para Alimentos (Morado, Calipso y Fucsia)",$1.491,$ Precio x L : $19.880,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/722131a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Babyland,Colonia Lila,$1.550,$ Precio x L : $7.381,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/831152a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Love Lemon,Bebida Limonada Pink 475 cc,$1.600,$ Precio x L : $3.368,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/930624a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Starburst,Masticables Original Fruit Chews Bolsa,$2.490,$ Precio x Kg : $12.206,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/291523a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Listerine,Enjuague Bucal con Flúor Menta Fresca Botella,$6.250,$ Precio x L : $12.500,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/281429a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Mini Tenedor Desechable,$990,$ Precio x Un : $990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/881714a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos Eco,Tenedores de Madera (10 Un),$990,$ Precio x Un : $990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/981637a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Glade,Automático Placer Floral Y Frutos Rojos,$4.590,$ Precio x L : $26.229,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/923599a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
